name,username,userId,can_dm,created_at,bio,tweets_count,followers_count,following_count,favourites_count,location,media_count,profile_banner_url,profile_url,avatar_url,verified,blue_verified
Very Short Story,VeryShortStory,'31986700',false,2009-04-16 13:06:29,"Twitter sized fiction since 2009. All stories written by @sean_hill.
Book: Smash the Hammer available here: https://t.co/sM4KpaLYNM",2296,158014,30687,786,"Austin, Tx",17,https://pbs.twimg.com/profile_banners/31986700/1399089772,https://www.twitter.com/VeryShortStory,https://pbs.twimg.com/profile_images/141070636/42291_normal.jpg,false,false
Kodaline,Kodaline,'519708002',false,2012-03-09 13:27:44,'Our Roots Run Deep' is OUT NOW 👉🏻 https://t.co/Zise5ylcA2,10789,264907,1857,11299,Dublin,2271,https://pbs.twimg.com/profile_banners/519708002/1665738512,https://www.twitter.com/Kodaline,https://pbs.twimg.com/profile_images/1537360485519073282/moLIO9gn_normal.jpg,false,false
earl david ong-piastri-leclerc,earldavidong,'1358722682',true,2013-04-17 02:25:16,🏎️ 𝚕𝚊𝚍𝚞𝚛𝚎́𝚎 𝚖𝚊𝚌𝚊𝚛𝚘𝚗𝚜.,10394,2549,209,8437,Upper East Side,53,https://pbs.twimg.com/profile_banners/1358722682/1715015770,https://www.twitter.com/earldavidong,https://pbs.twimg.com/profile_images/1727053784650854400/pPAl4r4B_normal.jpg,false,false
Adam,sitdownadam,'10526832',true,2007-11-24 11:54:56,The kind of guy who folds plastic bags into samosas.,37880,663,236,53,Singapore,1657,https://pbs.twimg.com/profile_banners/10526832/1401458147,https://www.twitter.com/sitdownadam,https://pbs.twimg.com/profile_images/1659413314349449216/KiKp0JDc_normal.jpg,false,false
Ian Rankin,Beathhigh,'38466098',false,2009-05-07 12:45:22,The car’s on fire and there’s no driver at the wheel…  Contact: Leanne.Oliver@orionbooks.co.uk MD Alternative National Treasure.,129420,215354,2576,1752,The Oxford Bar,6203,https://pbs.twimg.com/profile_banners/38466098/1666388045,https://www.twitter.com/Beathhigh,https://pbs.twimg.com/profile_images/1644756343172079616/rZa63_GD_normal.jpg,false,false
FlyScoot,flyscoot,'762811135',true,2012-08-16 22:27:03,"A low-cost airline✨ doesn’t✨ have to feel like one. 
Because #TravelDeservesBetter  
Book now ➡️ https://t.co/LHiNa4wiPW",10304,33501,76,515,Singapore,1570,https://pbs.twimg.com/profile_banners/762811135/1684119207,https://www.twitter.com/flyscoot,https://pbs.twimg.com/profile_images/1636302473907548160/7UKn6aVK_normal.jpg,false,false
Rachel Platten,RachelPlatten,'20355988',false,2009-02-08 03:22:48,‘Bad Thoughts’ out now!,13781,119537,1951,7247,errywhere,1255,https://pbs.twimg.com/profile_banners/20355988/1713906557,https://www.twitter.com/RachelPlatten,https://pbs.twimg.com/profile_images/1782879394471768064/RFLA3IAO_normal.jpg,false,false
Kurt Schneider,KurtHSchneider,'200638031',false,2010-10-09 16:45:56,I'm a music producer and filmmaker.                     I like YouTube... and ice cream :1,8073,240998,628,2682,,2197,https://pbs.twimg.com/profile_banners/200638031/1461023825,https://www.twitter.com/KurtHSchneider,https://pbs.twimg.com/profile_images/3760010511/80e727110e5d851810d75e53527d9a92_normal.jpeg,false,false
The Fire Fight,thefirefight,'17589733',false,2008-11-24 05:28:32,Either @ysbworking or @thejoshpost here. Some dancing involved. Actually turning 30 this year. Photo is from 2009 — we are obviously far more handsome in 2015.,498,318,30,76,Singapore,17,https://pbs.twimg.com/profile_banners/17589733/1430222926,https://www.twitter.com/thefirefight,https://pbs.twimg.com/profile_images/615807143736807425/H2RtQ4JZ_normal.jpg,false,false
Wong Xin Hui,xinhuiwong95,'143006209',true,2010-05-12 05:44:36,hello!!,9697,132,196,828,Singapore,532,https://pbs.twimg.com/profile_banners/143006209/1403431853,https://www.twitter.com/xinhuiwong95,https://pbs.twimg.com/profile_images/699608677620158464/An3hEWpo_normal.jpg,false,false
ah beng,ahbengpls,'1538787482',false,2013-06-22 10:01:15,i kut ppl but i dun kut mi hair スタイル #bengpls,1786,18505,5,1426,,108,https://pbs.twimg.com/profile_banners/1538787482/1373019780,https://www.twitter.com/ahbengpls,https://pbs.twimg.com/profile_images/378800000249625198/eff2012cbf9a06b61bd4817721a2bdd5_normal.jpeg,false,false
RED SEO,RedSeo,'44542202',false,2009-06-04 00:08:27,Because the things that changed our lives should be celebrated.,34059,935,218,37670,Singapore,2650,https://pbs.twimg.com/profile_banners/44542202/1716747864,https://www.twitter.com/RedSeo,https://pbs.twimg.com/profile_images/1794796695471206400/L2mCnITW_normal.jpg,false,false
TechStorm TV,TechStormTV,'2470710678',false,2014-04-30 07:25:59,TechStorm is the world’s first one-stop media destination that celebrates Asia’s fastest rising stars in Esports and Tech Innovation,2612,295,77,375,Singapore,799,https://pbs.twimg.com/profile_banners/2470710678/1715064769,https://www.twitter.com/TechStormTV,https://pbs.twimg.com/profile_images/1534433448353763328/nk4wynM-_normal.jpg,false,false
Nicola Chew,nicolachewf1,'50238762',false,2009-06-24 02:56:10,"Singapore-born, London-based // F1 spectator, marshal and writer // runner & kickboxer",29695,712,757,4259,Singapore // London,447,https://pbs.twimg.com/profile_banners/50238762/1599406593,https://www.twitter.com/nicolachewf1,https://pbs.twimg.com/profile_images/1302612502442893315/A-jfI7VY_normal.jpg,false,false
Erin Lim Rhodes,erinlimofficial,'365763314',false,2011-08-31 19:58:09,"Host of E! The Rundown, Binge Club, Co-Host of Dodgeball Thunderdome on @Discovery. Mom's Mexican. Dad's Filipino. Snapchat: erinlim",9557,27326,2104,20979,"Los Angeles, CA",1749,https://pbs.twimg.com/profile_banners/365763314/1473893232,https://www.twitter.com/erinlimofficial,https://pbs.twimg.com/profile_images/1358665166842261504/cu58OgaS_normal.jpg,false,false
The Fan Willows,TheFanWillows,'2978525539',false,2015-01-12 23:45:41,Your number 1 dedicated space for anything and everything to do with The Sam Willows. Do check out our Tumblr ✨,992,193,16,2654,Singapore,211,https://pbs.twimg.com/profile_banners/2978525539/1436528324,https://www.twitter.com/TheFanWillows,https://pbs.twimg.com/profile_images/619783780119646208/oyEYb5ZD_normal.jpg,false,false
BrandonMarc,Brandoncher08,'371248514',true,2011-09-10 09:47:37,,39197,533,305,2661,,719,https://pbs.twimg.com/profile_banners/371248514/1375171917,https://www.twitter.com/Brandoncher08,https://pbs.twimg.com/profile_images/682800065082073088/XBxKhLTh_normal.jpg,false,false
AR,AfxxAr,'116202539',false,2010-02-21 10:17:22,sometimes I’m a fish sometimes I’m something else,42437,128,165,13310,,3271,https://pbs.twimg.com/profile_banners/116202539/1583831839,https://www.twitter.com/AfxxAr,https://pbs.twimg.com/profile_images/1474320419419156481/23TGxxSR_normal.jpg,false,false
S H ▲ N N ▲ ☮,rainbowprickles,'185587327',true,2010-09-01 06:33:59,"A place for selfies that couldn't make it to Instagram | Snapchat, Instagram, Twitter me @rainbowprickles",41126,403,381,1166,Rainbow Island,900,https://pbs.twimg.com/profile_banners/185587327/1461236636,https://www.twitter.com/rainbowprickles,https://pbs.twimg.com/profile_images/692961682990178304/K6atSoea_normal.jpg,false,false
Ridhwan F² Azman,RidhwanAzman,'341629045',false,2011-07-24 13:53:36,Youtuber. Singapore. IG: @ridhwannabe ridhwan@crayeightstudios.com,41545,21663,783,12080,Singapore,3575,,https://www.twitter.com/RidhwanAzman,https://pbs.twimg.com/profile_images/1405958077644349442/OMQwaIA9_normal.jpg,false,false
Renae,RenaeCJC,'341418817',true,2011-07-24 06:05:28,inactive lmao,29059,274,318,41752,,1337,https://pbs.twimg.com/profile_banners/341418817/1355338482,https://www.twitter.com/RenaeCJC,https://pbs.twimg.com/profile_images/1644065436454248448/hYwTc7Wd_normal.jpg,false,false
MelissaCelestine Koh,melissackoh,'116966139',false,2010-02-23 22:40:10,,10283,2004,258,317,Singapore,1050,https://pbs.twimg.com/profile_banners/116966139/1404326259,https://www.twitter.com/melissackoh,https://pbs.twimg.com/profile_images/883760636894756864/e4WqbFa1_normal.jpg,false,false
Jack Whitehall,jackwhitehall,'17336417',false,2008-11-12 04:52:00,Actor and comedian. Settle Down is on #Netflix now. And brand new episodes of Safe Space are on Audible.,11413,5933481,1372,1815,,1085,https://pbs.twimg.com/profile_banners/17336417/1706200251,https://www.twitter.com/jackwhitehall,https://pbs.twimg.com/profile_images/926095504756412417/ePe4egtF_normal.jpg,false,true
👰🏻Princ♔ssя♡chєl(づ｡◕‿‿◕｡) 🏑®,rachelkristele,'188268590',false,2010-09-08 05:49:00,🌹тнє вєѕт ιѕ уєт тσ ¢σмє🌹,83112,421,364,323,♡ 🦁city ♡,2298,https://pbs.twimg.com/profile_banners/188268590/1465626002,https://www.twitter.com/rachelkristele,https://pbs.twimg.com/profile_images/1794256537957081089/xuWOPS_h_normal.jpg,false,false
Joanne,KatycatJoanne,'542936195',false,2012-04-01 19:31:17,,5510,228,242,2605,,159,https://pbs.twimg.com/profile_banners/542936195/1530341845,https://www.twitter.com/KatycatJoanne,https://pbs.twimg.com/profile_images/1204361114907115520/luLui2L1_normal.jpg,false,false
AMELIA,StarRhapsody,'371283333',false,2011-09-10 11:09:00,Fruit Enthusiast & Horror Aficionado | She/Her,81787,460,1254,27508,Singapore,4454,https://pbs.twimg.com/profile_banners/371283333/1623211988,https://www.twitter.com/StarRhapsody,https://pbs.twimg.com/profile_images/1474043505966153731/XVE_ugba_normal.jpg,false,false
risa,crazzeh_risa,'2782111423',true,2014-08-31 06:50:50,,27621,1116,1069,36011,Singapore,900,https://pbs.twimg.com/profile_banners/2782111423/1608392203,https://www.twitter.com/crazzeh_risa,https://pbs.twimg.com/profile_images/1340320161132236800/lpoEMnNm_normal.jpg,false,false
Cilla Chan,cillchan,'155923194',false,2010-06-15 10:29:51,"Biz Dev @Spotify, formerly @Uber & @Dropbox | @Stanford '13 | IG: cilla_chan | @NBCTheVoice Season 5 Alum",3700,2285,353,2247,"San Francisco, CA",409,https://pbs.twimg.com/profile_banners/155923194/1573683940,https://www.twitter.com/cillchan,https://pbs.twimg.com/profile_images/1183884960492474369/8HghYO0D_normal.jpg,false,false
hester,PinkyPore,'812220836',false,2012-09-08 23:14:54,"nycd, nyom!!!!!!!!!!!!!!!",752,82,120,178,,48,https://pbs.twimg.com/profile_banners/812220836/1460380458,https://www.twitter.com/PinkyPore,https://pbs.twimg.com/profile_images/747996328530063360/WbVBumY9_normal.jpg,false,false
YUNG RAJA,YUNG_RAJA,'30369134',false,2009-04-10 21:56:42,vanakkam b a b y,9561,15326,403,11930,Singapore,851,https://pbs.twimg.com/profile_banners/30369134/1676694491,https://www.twitter.com/YUNG_RAJA,https://pbs.twimg.com/profile_images/1760137632057835520/uGGJNqL9_normal.jpg,false,false
Lakers Nation,LakersNation,'14498713',false,2008-04-23 14:45:33,The official X Account for https://t.co/eDGG0el3jg - The #1 Lakers News and Rumor Site on the Planet. Credentialed Lakers Beat Reporters #LakersNation,241653,831198,633,204,Los Angeles,49016,https://pbs.twimg.com/profile_banners/14498713/1676789418,https://www.twitter.com/LakersNation,https://pbs.twimg.com/profile_images/1443416270729322500/pfmulT-l_normal.jpg,false,true
Bijan Johnson,bijanjohnson,'1700784612',true,2013-08-25 23:21:25,Just Blessed - Built Different #RIPDad,18816,2050,1564,25624,"Houston, TX",1329,https://pbs.twimg.com/profile_banners/1700784612/1588705404,https://www.twitter.com/bijanjohnson,https://pbs.twimg.com/profile_images/1257312425537269764/puy-P5fy_normal.jpg,false,false
Charles ENERO,CharlesENERO,'608475120',false,2012-06-14 14:59:39,Follow the link below 👇🏼 to listen to #mid90s,4800,657,197,2079,,230,https://pbs.twimg.com/profile_banners/608475120/1592842295,https://www.twitter.com/CharlesENERO,https://pbs.twimg.com/profile_images/1274650399778074624/OqS811Xd_normal.jpg,false,false
Farisha Ishak,farisha_ishak,'1302344598',false,2013-03-26 00:32:27,https://t.co/9UDMAJXgQV,4751,1851,133,1335,Singapore,366,https://pbs.twimg.com/profile_banners/1302344598/1614521330,https://www.twitter.com/farisha_ishak,https://pbs.twimg.com/profile_images/1511255504194260992/v6qsghrr_normal.jpg,false,false
Mumford & Sons,MumfordAndSons,'847123669',false,2012-09-26 05:59:17,,1884,582742,32,391,UK,1278,https://pbs.twimg.com/profile_banners/847123669/1705438772,https://www.twitter.com/MumfordAndSons,https://pbs.twimg.com/profile_images/1747337457996341248/o9cgWGos_normal.jpg,false,false
ㅇㄹㅇ,linyuanlee,'1933158630',false,2013-10-04 01:45:15,better days are ahead 🌤,5956,69,71,272,,414,https://pbs.twimg.com/profile_banners/1933158630/1424542031,https://www.twitter.com/linyuanlee,https://pbs.twimg.com/profile_images/784771565204279296/s0YcKefa_normal.jpg,false,false
Dream Academy®,dreamacademy,'33853878',false,2009-04-21 04:46:28,"Founded by @bigdimsumdolly in 2000, we believe laughter is the best medicine! #50daysoflaughter",2651,907,63,264,Singapore,177,,https://www.twitter.com/dreamacademy,https://pbs.twimg.com/profile_images/763209947710492672/zzx_ep8G_normal.jpg,false,false
Megat Shah Rezza,ItsMegatShah,'30491274',false,2009-04-11 14:02:40,Instagram: @ItsMegatShah,4896,213,321,219,,270,https://pbs.twimg.com/profile_banners/30491274/1358676654,https://www.twitter.com/ItsMegatShah,https://pbs.twimg.com/profile_images/1166408009116868608/el-E3Me5_normal.jpg,false,false
oktoLIVE! ,oktolivesg,'1943352044',false,2013-10-07 03:48:28,"The Official oktoLIVE! Twitter profile. Catch our oktoLIVE! hosts, Narelle and Benjamin every Wednesday at 6PM, only on okto!",415,157,14,39,Singapore,82,,https://www.twitter.com/oktolivesg,https://pbs.twimg.com/profile_images/519671536316207104/_I3b8tBk_normal.png,false,false
F A R A S H A,nurfarasha,'106311604',true,2010-01-18 23:24:59,Head in the clouds.,84934,1327,1139,30833,,5294,https://pbs.twimg.com/profile_banners/106311604/1627262781,https://www.twitter.com/nurfarasha,https://pbs.twimg.com/profile_images/1475837863975477249/R8MLSjgv_normal.jpg,false,false
sαяяαн ღ,sarrahhearts_,'919011062',false,2012-11-01 09:25:07,"Lover, Dreamer, Fighter. Just a girl searching for happiness. Look up for hope, don't look down. 💗 Dont freak, there's always a solution 💖",60279,337,318,35657,la la land ,4741,https://pbs.twimg.com/profile_banners/919011062/1560045587,https://www.twitter.com/sarrahhearts_,https://pbs.twimg.com/profile_images/1273506692123127808/-gchIgQS_normal.jpg,false,false
natteo,Itsnatteo,'363094841',true,2011-08-27 10:32:24,Shake dat laffy taffy,84803,233,272,15361,Old Trafford,2621,https://pbs.twimg.com/profile_banners/363094841/1592422426,https://www.twitter.com/Itsnatteo,https://pbs.twimg.com/profile_images/1273335610619510784/XHRGSkgo_normal.jpg,false,false
denїse ,lostwinterchild,'888074137',false,2012-10-18 00:05:46,"btr • sebastian stan • stucky • chris evans/hemsworth • jake miller • bucky • marvel • backstreet boys • ikaris • avengers  


𝕞𝕦𝕝𝕥𝕚-𝕗𝕒𝕟𝕕𝕠𝕞",88018,943,567,48383,#BTR ꜱɪɴɢᴀᴘᴏʀᴇ,1273,https://pbs.twimg.com/profile_banners/888074137/1687088779,https://www.twitter.com/lostwinterchild,https://pbs.twimg.com/profile_images/1753034762858717184/eFuHiKps_normal.jpg,false,false
Flesh Imp Clothing Co.,fleshimp,'18729741',false,2009-01-07 12:40:07,"Flesh Imp Clothings is a B2B leader for progressive fashion brands in design, sourcing, manufacturing garments; creating processes and supply chain solutions.",2134,516,138,52,Singapore,103,https://pbs.twimg.com/profile_banners/18729741/1660558665,https://www.twitter.com/fleshimp,https://pbs.twimg.com/profile_images/1559122059635990528/dcbAcUB1_normal.jpg,false,false
kimberly,Juniorjagger,'29418072',true,2009-04-07 05:47:11,🤍,64360,445,49,20,,211,https://pbs.twimg.com/profile_banners/29418072/1572550776,https://www.twitter.com/Juniorjagger,https://pbs.twimg.com/profile_images/1601022807978041344/xS7enYxl_normal.jpg,false,false
RYU DAY BABY DAY,luvrlinus,'2649812113',true,2014-07-15 22:41:56,04. Guerilla — #오마이걸,897,32,33,815,,218,https://pbs.twimg.com/profile_banners/2649812113/1574116792,https://www.twitter.com/luvrlinus,https://pbs.twimg.com/profile_images/1196558664284246016/ozuNZehp_normal.jpg,false,false
Nash D,djnashd,'31250280',false,2009-04-14 18:37:34,,7028,639,475,543,Malaysia/Singapore,104,,https://www.twitter.com/djnashd,https://pbs.twimg.com/profile_images/1316084360479612928/lQSeyxqd_normal.jpg,false,false
LINEATH,lineathmusic,'925541390',false,2012-11-04 10:19:06,"“PROPHETS” NFT Music OUT NOW!
“Night Wolf” has escaped and it’s hunting
Find it on OpenSea!",1119,472,228,859,Singapore,28,https://pbs.twimg.com/profile_banners/925541390/1638357579,https://www.twitter.com/lineathmusic,https://pbs.twimg.com/profile_images/1464168390868684800/yq8Tt-_2_normal.jpg,false,false
James Seah 谢俊峰,JamesSeah,'117506993',true,2010-02-25 14:41:09,V I V A L A D O L C E V I T A,2401,2798,79,183,,93,https://pbs.twimg.com/profile_banners/117506993/1429378193,https://www.twitter.com/JamesSeah,https://pbs.twimg.com/profile_images/618391133610053632/8lC3x029_normal.jpg,false,false
Pentatonix,PTXofficial,'345522684',false,2011-07-30 14:54:08,3x Grammy Award Winning Multi-Platinum Selling Choir Nerds.,23405,854407,6974,11965,"Los Angeles, CA",5754,https://pbs.twimg.com/profile_banners/345522684/1705521645,https://www.twitter.com/PTXofficial,https://pbs.twimg.com/profile_images/1747710684262182912/_j-2G3x__normal.jpg,false,true
Daren Tan 陈轩昱,darentwits,'721421628',false,2012-07-27 23:43:08,instagram me at DAREN_TAN,2185,1283,127,2101,Singapore,32,https://pbs.twimg.com/profile_banners/721421628/1423524250,https://www.twitter.com/darentwits,https://pbs.twimg.com/profile_images/673698413762842624/ioA9RGe7_normal.jpg,false,false
Bunz,Bunzbox,'60638865',false,2009-07-27 12:22:20,"Stay Real, Stay Faithful. Music is my religion.",1357,2657,72,2289,,38,https://pbs.twimg.com/profile_banners/60638865/1385516680,https://www.twitter.com/Bunzbox,https://pbs.twimg.com/profile_images/420427967286624256/zuUuyZ5M_normal.jpeg,false,false
Chewsoowei,Chewsoowei,'25531215',true,2009-03-20 12:39:51,Super Show Host / Radio Lecturer / Master Interviewer At lofi-sg.tv,6131,1090,349,44,Clementi Ghetto,979,,https://www.twitter.com/Chewsoowei,https://pbs.twimg.com/profile_images/565015166916374528/bzLwxBGq_normal.jpeg,false,false
Wzrd Osz,Oszkid,'216631396',true,2010-11-17 03:55:19,Cinematographer | Social Media Creative producer.,18954,518,304,710,Lion City,667,https://pbs.twimg.com/profile_banners/216631396/1658249087,https://www.twitter.com/Oszkid,https://pbs.twimg.com/profile_images/1618373928136871940/SxQO6qdi_normal.jpg,false,false
J Team Productions,JTeamSg,'1021440726',false,2012-12-19 01:11:13,"J Team Productions is Singapore's premier and pioneer production company, helmed by renowned Film and TV personality, Director Jack Neo.",1653,3247,36,249,Singapore,253,https://pbs.twimg.com/profile_banners/1021440726/1363230688,https://www.twitter.com/JTeamSg,https://pbs.twimg.com/profile_images/809705648766132225/CAAQ137I_normal.jpg,false,false
Gerald Koh BoyThunder,geraldkoh987,'61159473',true,2009-07-29 05:52:07,"Radio DJ in Singapore @987FM 
geraldkoh@mediacorp.com.sg
Instagram: Geraldkoh987",44005,83341,1680,69,Singapore,3261,https://pbs.twimg.com/profile_banners/61159473/1540893288,https://www.twitter.com/geraldkoh987,https://pbs.twimg.com/profile_images/1194613980506968064/2fs4xxA8_normal.jpg,false,false
Sara Wee (魏如玉）,sara53A,'46317064',false,2009-06-11 00:46:54,"53A • The Yoga Mandala • Nike

Contact: 53Aband@gmail.com",17471,2865,2727,3,,2744,https://pbs.twimg.com/profile_banners/46317064/1437120494,https://www.twitter.com/sara53A,https://pbs.twimg.com/profile_images/782258114628202496/e47KXyA6_normal.jpg,false,false
Her World Singapore,herworldsg,'40844176',false,2009-05-18 05:31:15,"Useful. Inspiring. Empowering. We have a new look! But we're still the same Her World, bringing you fashion, beauty & lifestyle stories that matter to you.",41036,53194,969,175,Singapore,16033,https://pbs.twimg.com/profile_banners/40844176/1596093490,https://www.twitter.com/herworldsg,https://pbs.twimg.com/profile_images/1288735831201439744/-HM7fw5z_normal.jpg,false,false
Teenage Magazine,TeenageMagazine,'34157326',false,2009-04-21 22:58:21,The new gen’s guide to winning at life. 💪🏻,6101,2280,217,168,Singapore,1681,https://pbs.twimg.com/profile_banners/34157326/1431499371,https://www.twitter.com/TeenageMagazine,https://pbs.twimg.com/profile_images/1126783362255863808/BKukQHWs_normal.png,false,false
Lyndsey Long,lynsah,'25682330',false,2009-03-21 11:00:05,i sing / i dance / i hoard things,29794,391,335,328,,2272,https://pbs.twimg.com/profile_banners/25682330/1370348135,https://www.twitter.com/lynsah,https://pbs.twimg.com/profile_images/477065796909154304/W_lBwdfs_normal.jpeg,false,false
Sammie 王思睿,sammirui,'149012533',false,2010-05-28 01:25:56,ig: @sammirui // listen to IN BETWEEN:,13446,1783,222,4013,+65,947,https://pbs.twimg.com/profile_banners/149012533/1520189714,https://www.twitter.com/sammirui,https://pbs.twimg.com/profile_images/1296177934240112640/1zmBeFMq_normal.jpg,false,false
sam driscoll,sammmydee,'137314171',false,2010-04-26 08:18:36,"I am the Walrus, Goo Goo G'joob. https://t.co/5oNrPHHqXc instagram: @sammmydee",41411,5295,45,1149,,2528,https://pbs.twimg.com/profile_banners/137314171/1422452931,https://www.twitter.com/sammmydee,https://pbs.twimg.com/profile_images/1253280633238904835/AAP1J-pv_normal.jpg,false,false
Alex Ian Loh,arexroh,'81131818',false,2009-10-09 11:21:48,Memento mori,12119,204,166,50,,85,https://pbs.twimg.com/profile_banners/81131818/1386797286,https://www.twitter.com/arexroh,https://pbs.twimg.com/profile_images/481321315350372352/W6XlqdUZ_normal.jpeg,false,false
Cynthia Koh,Cynthia_Koh,'76268430',false,2009-09-22 02:33:27,Actress / Bach Remedy Registered Practitioner. DM For work collaborations,6248,21701,92,14,"Central Region, Singapore",208,https://pbs.twimg.com/profile_banners/76268430/1621062680,https://www.twitter.com/Cynthia_Koh,https://pbs.twimg.com/profile_images/1417273891504889856/d4V-zN3v_normal.jpg,false,false
alaric_verytay,__ALARIC__,'96496262',false,2009-12-13 00:58:31,That dood from The Noose... and his very loose thoughts. #random,3900,8568,518,171,Singapore,618,https://pbs.twimg.com/profile_banners/96496262/1623314745,https://www.twitter.com/__ALARIC__,https://pbs.twimg.com/profile_images/1302579379/talk2Ruth_crop_normal.jpg,false,false
Darius Tan,dariust79,'2548637340',false,2014-06-05 15:36:25,Just me • Darius Tan • 陈日成 • Stage Screen Actor in Singapore • Fly Entertainment Artiste • Theatre is my life • Mad about Musicals • Isg Snapchat @thedariustan,1369,271,231,518,Worldwide,11,https://pbs.twimg.com/profile_banners/2548637340/1401997420,https://www.twitter.com/dariust79,https://pbs.twimg.com/profile_images/474637705804914688/xbrQ161M_normal.jpeg,false,false
Kimberly Chia,kimberly_chia,'112377315',false,2010-02-08 03:14:25,"A blessed girl having the time of her life. Learning to appreciate everything that is life. ♥ 
kimberlychia.sg",13595,145413,176,641,Singapore,714,https://pbs.twimg.com/profile_banners/112377315/1470587081,https://www.twitter.com/kimberly_chia,https://pbs.twimg.com/profile_images/579912901298823168/ybfaPDkM_normal.jpg,false,false
Ian fang 方威捷,ian_ianization,'91951727',false,2009-11-23 01:30:48,Actor from Singapore || #Wegoianstyle || FIRST ATTEMPT Creative Director XIX || instagram : ian_ianization,13566,39975,1,460,,1368,https://pbs.twimg.com/profile_banners/91951727/1385955201,https://www.twitter.com/ian_ianization,https://pbs.twimg.com/profile_images/699103165816254464/JQs1OhIL_normal.jpg,false,false
Aloysius Pang,AloyPang,'378088479',false,2011-09-22 12:31:44,"Reach high, for stars lie hidden in your soul. Dream deep, for every dream precedes the goal.",5916,28214,46,8,Singapore,596,,https://www.twitter.com/AloyPang,https://pbs.twimg.com/profile_images/579950786383196160/G-1ET8dv_normal.jpg,false,false
Xu Bin 徐彬,Xubin_,'411385225',false,2011-11-13 05:30:31,email bingo@noontalk to join me at BinGo!,1943,25462,72,24,Singapore,598,,https://www.twitter.com/Xubin_,https://pbs.twimg.com/profile_images/579933702559395840/f-dP03Jd_normal.jpg,false,false
DIP DIVE,dipdive1,'25936467',false,2009-03-22 22:35:36,"""Dip into uncertainty, dive into possibility."" 💎📉💪📈",27409,18085,130,9919,subterranean,2121,https://pbs.twimg.com/profile_banners/25936467/1709560122,https://www.twitter.com/dipdive1,https://pbs.twimg.com/profile_images/1764648952379416576/FkD4F90-_normal.jpg,false,false
Fish,Maxzzie,'46077116',true,2009-06-10 05:50:21,That Fish from @wahbananasg 🍌. Formerly a Shoutcaster and recently a Channel Strategist for Esports @RiotGames in APAC. fish@loudmouths.tv,25905,5327,1183,24063,Singapore,4506,https://pbs.twimg.com/profile_banners/46077116/1619884545,https://www.twitter.com/Maxzzie,https://pbs.twimg.com/profile_images/1653336144296427520/I7ojlzPU_normal.jpg,false,false
Fauzie Laily,FauzieLaily,'37899389',true,2009-05-05 06:47:19,"Singapore-born Singer, Actor & Host. Constant evolver. Instagram: @fauzielaily Email queries: iam@fauzielaily.com",23377,14763,604,1951,Singapore,1775,https://pbs.twimg.com/profile_banners/37899389/1483372573,https://www.twitter.com/FauzieLaily,https://pbs.twimg.com/profile_images/915469363301326848/Nvi7qqIX_normal.jpg,false,false
HELLOGOODBYE,itsasecretshh_8,'505738368',true,2012-02-27 05:35:31,,21133,86,104,29956,,404,,https://www.twitter.com/itsasecretshh_8,https://pbs.twimg.com/profile_images/1726259873724481536/xN6ibLU1_normal.jpg,false,true
Daniel Glass,dgglassnote,'91455763',false,2009-11-20 18:54:05,,492,4171,7,6,,61,,https://www.twitter.com/dgglassnote,https://pbs.twimg.com/profile_images/536280845/Picture_5_normal.png,false,false
Jade Seah,jadeseah,'43299104',false,2009-05-29 04:49:17,Subscribe to my channel! http://t.co/afoJVnUUhh,10024,15776,193,16,Singapore ,1757,https://pbs.twimg.com/profile_banners/43299104/1490234178,https://www.twitter.com/jadeseah,https://pbs.twimg.com/profile_images/844729276188418048/iYMH8asx_normal.jpg,false,false
Pam Oei,pam_oei,'37618468',false,2009-05-04 03:50:38,"Actor, Singer & Therapist for Allen Carr's Easyway to Stop Smoking",825,308,112,37,Singapore,210,,https://www.twitter.com/pam_oei,https://pbs.twimg.com/profile_images/569926046468698112/Wg-n7IEJ_normal.jpeg,false,false
Vanessa Elina Koh,vanessaelinakoh,'294708710',false,2011-05-07 12:33:22,"SG 🇸🇬 | CPT 🇿🇦 Musical Theatre Performer | Guest Relations ""Frankly, there isn't anyone you couldn't learn to love once you've heard their story.""",16350,207,196,111,Singapore,743,https://pbs.twimg.com/profile_banners/294708710/1515092537,https://www.twitter.com/vanessaelinakoh,https://pbs.twimg.com/profile_images/948994761754476544/R8tszf7g_normal.jpg,false,false
Audrey Goh Li Yi,sparrowonweed,'384548567',false,2011-10-03 17:57:24,i like cats more than i like you,12672,3324,69,1064,,643,https://pbs.twimg.com/profile_banners/384548567/1566656960,https://www.twitter.com/sparrowonweed,https://pbs.twimg.com/profile_images/893737200185090048/9jpDm_uO_normal.jpg,false,false
Grizzle Grind Crew,GGC_Crew,'1106900899',false,2013-01-20 13:06:37,Official Twitter page of the Grizzle Grind Crew,6353,1066,133,572,Singapore ,1064,https://pbs.twimg.com/profile_banners/1106900899/1456665170,https://www.twitter.com/GGC_Crew,https://pbs.twimg.com/profile_images/699911055217029120/NYlVIAwV_normal.jpg,false,false
inSing.com,inSingBuddy,'49937924',false,2009-06-23 06:06:40,The ultimate guide to going out in Singapore.,9958,6562,137,37,Singapore,816,https://pbs.twimg.com/profile_banners/49937924/1428298461,https://www.twitter.com/inSingBuddy,https://pbs.twimg.com/profile_images/654873565150375936/wLUPQqHa_normal.jpg,false,false
